FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT
2022,3,DEPT OF EDUCATION,Special Needs Programs,AMERICAN AIR0017455749077,Airline,9/11/2021,670.6
2022,3,DEPT OF EDUCATION,Special Needs Programs,REDNERS MKTS #57,Grocery Stores Supermarkets,9/24/2021,31.71
2022,3,DEPT OF EDUCATION,Special Needs Programs,NTLREST SERVSAFE,Business Services-Not Elsewhere Classified,8/30/2021,145
2022,3,DEPT OF EDUCATION,Special Needs Programs,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,9/10/2021,120.68
2022,3,DEPT OF EDUCATION,Special Needs Programs,PARENTSASTEACHERS,Organizations Charitable And Social Services,9/13/2021,575
2022,3,DEPT OF EDUCATION,ADVISORY COUNCIL,COMCAST,Cable Satellite Other Pay Television Radio Svcs,8/28/2021,117.24
2022,4,DEPT OF EDUCATION,Educator Support,AMERICAN AIR0017399830820,Airline,10/9/2021,333.3
2022,4,DEPT OF EDUCATION,Educator Support,CREATIVE MOBIL10510014,Travel,10/24/2021,124.9
2022,4,DEPT OF EDUCATION,Office of the Secretary,AWARDS UNLIMITED,Miscellaneous And Specialty Retail Stores,10/18/2021,60.1
2022,4,DEPT OF EDUCATION,Office of the Secretary,GO APE LUMS POND LLC,Recreation Services Not Elsewhere Classified,10/10/2021,731.77
2022,4,DEPT OF EDUCATION,Office of the Secretary,IC *FREESHIPPING.COM,Direct Marketing-Continuity-Subscription Merchants,10/24/2021,-2
2022,4,DEPT OF EDUCATION,Office of the Secretary,MCDONALD'S F26777,Fast Food Restaurants,10/4/2021,8.26
2022,4,DEPT OF EDUCATION,Office of the Secretary,ROSEMARINO D ITALIA,Eating Places Restaurants,10/16/2021,32.25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,HILTON INTERNATIONALS,Lodging,10/17/2021,275.88
2022,4,DEPT OF EDUCATION,Office of the Secretary,GO APE LUMS POND LLC,Recreation Services Not Elsewhere Classified,10/14/2021,168.87
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2021,25
2022,4,DEPT OF EDUCATION,Office of the Secretary,DELAWARE EXPRESS SHUTTLE,Travel,10/7/2021,3
2022,4,DEPT OF EDUCATION,Office of the Secretary,MHR MARQUIS CHICAGO F And,Lodging,10/1/2021,28.02
2022,4,DEPT OF EDUCATION,Office of the Secretary,MHR MARQUIS CHICAGO F And,Lodging,10/2/2021,12.31
2022,4,DEPT OF EDUCATION,Office of the Secretary,MHR MARQUIS CHICAGO FD,Lodging,10/5/2021,1021.38
2022,4,DEPT OF EDUCATION,Office of the Secretary,DELAWARE EXPRESS SHUTTLE,Travel,9/30/2021,47
2022,4,DEPT OF EDUCATION,Office of the Secretary,DELAWARE EXPRESS SHUTTLE,Travel,10/2/2021,49
2022,4,DEPT OF EDUCATION,Office of the Secretary,DELAWARE EXPRESS SHUTTLE,Travel,10/3/2021,5
2022,4,DEPT OF EDUCATION,Office of the Secretary,STAPLES 00103010,Office School Supply And Stationery Stores,10/15/2021,7.8
2022,4,DEPT OF EDUCATION,Office of the Secretary,IC *FREESHIPPING.COM,Direct Marketing-Continuity-Subscription Merchants,10/24/2021,-13
2022,4,DEPT OF EDUCATION,Office of the Secretary,KENT-SUSSEX INDUSTRIES IN,Organizations Charitable And Social Services,10/2/2021,380
2022,4,DEPT OF EDUCATION,Office of the Secretary,SOHO CAFE And MARKET,Fast Food Restaurants,10/17/2021,10.18
2022,4,DEPT OF EDUCATION,Office of the Secretary,HILTON MCCLELLANS BAR,Bar Lounge Disco Nightclub Tavern-Alcoholic Drinks,10/17/2021,36.4
2022,4,DEPT OF EDUCATION,Office of the Secretary,AMERICAN AIR0017461916285,Airline,10/1/2021,211.3
2022,4,DEPT OF EDUCATION,Office of the Secretary,UNITED 0167399781178,Airline,10/3/2021,557.6
2022,4,DEPT OF EDUCATION,Office of the Secretary,E GROUP INC,Miscellaneous And Specialty Retail Stores,9/30/2021,348
2022,4,DEPT OF EDUCATION,Office of the Secretary,K AND R GRAPHICS SIG,Miscellaneous And Specialty Retail Stores,10/8/2021,263.23
2022,4,DEPT OF EDUCATION,Academic Support,MARRIOTT BISCAYNE BAY,Lodging,10/19/2021,381.94
2022,4,DEPT OF EDUCATION,Academic Support,STILTSVILLE FISH BAR,Eating Places Restaurants,10/16/2021,35.97
2022,4,DEPT OF EDUCATION,Academic Support,TAXI SVC MIAMI,Travel,10/18/2021,32.56
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/11/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,ZTRIP KY,Transportation Services Not Elsewhere Classified,10/25/2021,23.55
2022,4,DEPT OF EDUCATION,Academic Support,DOUBLETREE WASH SILVER,Lodging,10/3/2021,179.67
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/11/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,560BYWOLFGANG 63194682,Eating Places Restaurants,10/4/2021,61.7
2022,4,DEPT OF EDUCATION,Academic Support,CHICK-FIL-A #01849,Fast Food Restaurants,10/24/2021,55.13
2022,4,DEPT OF EDUCATION,Academic Support,PIZZA DELIGHT BY GIACOMO,Fast Food Restaurants,10/17/2021,18.13
2022,4,DEPT OF EDUCATION,Academic Support,ROBOTEVENTS.COM,Organizations Membership-Not Elsewhere Classified,10/17/2021,643.81
2022,4,DEPT OF EDUCATION,Academic Support,SQ *JEHOVAH JIREH,Travel,10/15/2021,28.75
2022,4,DEPT OF EDUCATION,Academic Support,HILTON COUNTER OFFER,Eating Places Restaurants,9/30/2021,31
2022,4,DEPT OF EDUCATION,Academic Support,DOUBLETREE WASH SILVER,Lodging,10/3/2021,179.67
2022,4,DEPT OF EDUCATION,Academic Support,LA MALINCHE,Eating Places Restaurants,10/2/2021,23.94
2022,4,DEPT OF EDUCATION,Academic Support,EB WOMEN OF HOSPITALI,Theatrical ProducersExcl Motion Pix Ticket Agncy,10/2/2021,319.42
2022,4,DEPT OF EDUCATION,Academic Support,HILTON COUNTER OFFER,Eating Places Restaurants,10/2/2021,7.5
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/11/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/7/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/11/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/11/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,ZTRIP KY,Transportation Services Not Elsewhere Classified,10/27/2021,23.55
2022,4,DEPT OF EDUCATION,Academic Support,SPRINGHILL SUITES-GAIT,Lodging,10/4/2021,548.55
2022,4,DEPT OF EDUCATION,Academic Support,DOUBLETREE WASH SILVER,Lodging,10/3/2021,179.67
2022,4,DEPT OF EDUCATION,Academic Support,HILTON HOTELS,Lodging,10/3/2021,517.76
2022,4,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0010274410915,Airline,10/15/2021,30
2022,4,DEPT OF EDUCATION,Academic Support,WALLYPARK,Automobile Parking Lots And Garages,10/18/2021,70.66
2022,4,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0017464163465,Airline,10/8/2021,496.8
2022,4,DEPT OF EDUCATION,Academic Support,DOUBLETREE WASH SILVER,Lodging,10/3/2021,25
2022,4,DEPT OF EDUCATION,Academic Support,FIRKIN And FLYER,Eating Places Restaurants,10/22/2021,13.16
2022,4,DEPT OF EDUCATION,Academic Support,SOUTHWES 5262125569060,Airline,9/30/2021,226.96
2022,4,DEPT OF EDUCATION,Academic Support,LA MALINCHE,Eating Places Restaurants,10/2/2021,28.31
2022,4,DEPT OF EDUCATION,Academic Support,HILTON INTERNATIONALS,Lodging,10/17/2021,275.88
2022,4,DEPT OF EDUCATION,Academic Support,HILTON HOTELS ANATOLE,Lodging,10/4/2021,1009.68
2022,4,DEPT OF EDUCATION,Academic Support,HILTON MCCLELLANS BAR,Bar Lounge Disco Nightclub Tavern-Alcoholic Drinks,10/17/2021,36.4
2022,4,DEPT OF EDUCATION,Academic Support,UNITED 0162475085965,Airline,9/30/2021,500
2022,4,DEPT OF EDUCATION,Academic Support,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,10/16/2021,40.01
2022,4,DEPT OF EDUCATION,Academic Support,HILTON HOTELS,Lodging,10/3/2021,72
2022,4,DEPT OF EDUCATION,Academic Support,ACTE,Organizations Charitable And Social Services,9/30/2021,385
2022,4,DEPT OF EDUCATION,Academic Support,FIREBIRDS-GAITHERSBURG O,Eating Places Restaurants,10/1/2021,28.87
2022,4,DEPT OF EDUCATION,Academic Support,STARBUCKS STORE 07821,Fast Food Restaurants,10/3/2021,5.15
2022,4,DEPT OF EDUCATION,Academic Support,WESTAT 60040698,Fast Food Restaurants,10/1/2021,8.13
2022,4,DEPT OF EDUCATION,Academic Support,WESTAT 60040698,Fast Food Restaurants,10/2/2021,10.98
2022,4,DEPT OF EDUCATION,Academic Support,LOVE SUSHI,Eating Places Restaurants,10/4/2021,30.68
2022,4,DEPT OF EDUCATION,Academic Support,RED LOBSTER 0200,Eating Places Restaurants,9/30/2021,37.08
2022,4,DEPT OF EDUCATION,Academic Support,COOPERS HAWK ROCKVILLE L,Eating Places Restaurants,10/2/2021,61.93
2022,4,DEPT OF EDUCATION,Academic Support,TST* LE CHICK MIAMI,Eating Places Restaurants,10/16/2021,36.38
2022,4,DEPT OF EDUCATION,Academic Support,TST*THE DAILY - EDGEWATER,Eating Places Restaurants,10/17/2021,10.23
2022,4,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0012382271361,Airline,10/7/2021,464.5
2022,4,DEPT OF EDUCATION,Academic Support,SOHO CAFE And MARKET,Fast Food Restaurants,10/17/2021,10.95
2022,4,DEPT OF EDUCATION,Academic Support,WESTIN SEATTLE DINING,Eating Places Restaurants,10/23/2021,16.24
2022,4,DEPT OF EDUCATION,Academic Support,SQ *HADIFAWZI TAXI,Travel,9/30/2021,51.7
2022,4,DEPT OF EDUCATION,Academic Support,HILTON COUNTER OFFER,Eating Places Restaurants,10/3/2021,16.5
2022,4,DEPT OF EDUCATION,Academic Support,LAX AIRP HOMEBOY CAFE,Fast Food Restaurants,9/30/2021,18.48
2022,4,DEPT OF EDUCATION,Academic Support,HILTON MEDIA GRILL BAR,Eating Places Restaurants,10/1/2021,30.31
2022,4,DEPT OF EDUCATION,Academic Support,HILTON MEDIA GRILL BAR,Eating Places Restaurants,10/1/2021,29.58
2022,4,DEPT OF EDUCATION,Academic Support,HILTON COUNTER OFFER,Eating Places Restaurants,10/2/2021,16.5
2022,4,DEPT OF EDUCATION,Academic Support,HILTON COUNTER OFFER,Eating Places Restaurants,10/2/2021,38.11
2022,4,DEPT OF EDUCATION,Academic Support,ROSEMARINO D ITALIA,Eating Places Restaurants,10/16/2021,31.44
2022,4,DEPT OF EDUCATION,Academic Support,HILTON INTERNATIONALS,Lodging,10/17/2021,52
2022,4,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0011501530965,Airline,10/21/2021,30
2022,4,DEPT OF EDUCATION,Academic Support,ACTE,Organizations Charitable And Social Services,10/7/2021,92.29
2022,4,DEPT OF EDUCATION,Academic Support,TAXI SVC ARLINGTON,Travel,9/26/2021,13.08
2022,4,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0011501635557,Airline,10/26/2021,30
2022,4,DEPT OF EDUCATION,Academic Support,NASDSE.ORG,Organizations Membership-Not Elsewhere Classified,10/2/2021,535
2022,4,DEPT OF EDUCATION,Academic Support,MARRIOTT BISCAYNE BAY,Lodging,10/17/2021,213.57
2022,4,DEPT OF EDUCATION,Academic Support,MARRIOTT 337A3 BISCAYN,Lodging,10/17/2021,19.35
2022,4,DEPT OF EDUCATION,Student Support,AWL*PEARSON EDUCATION,Books Periodicals And Newspapers,10/9/2021,63.35
2022,4,DEPT OF EDUCATION,Student Support,LONGSTRETH SPORTING GO,Sporting Goods Stores,10/1/2021,17.95
2022,4,DEPT OF EDUCATION,Student Support,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/18/2021,300
2022,4,DEPT OF EDUCATION,Student Support,HILTON INTERNATIONALS,Lodging,10/16/2021,765.57
2022,4,DEPT OF EDUCATION,Student Support,STAPLS0178431212000002,Stationery-Office Supplies-Printing Writing Pap,10/12/2021,71.04
2022,4,DEPT OF EDUCATION,Student Support,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/18/2021,300
2022,4,DEPT OF EDUCATION,Student Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/4/2021,61.16
2022,4,DEPT OF EDUCATION,Student Support,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/18/2021,300
2022,4,DEPT OF EDUCATION,Student Support,USPS PO 0917600901,Postal Services-Government Only,10/17/2021,60.55
2022,4,DEPT OF EDUCATION,Student Support,HILTON INTERNATIONALS,Lodging,10/16/2021,765.57
2022,4,DEPT OF EDUCATION,Student Support,LIGHT ACTION INC,Contractors Special Trade-Not Elsewhere Classified,10/18/2021,5277.55
2022,4,DEPT OF EDUCATION,Student Support,UPS*1Z21X956A295265388,Courier Svc-Air Ground Freight Forwarders,9/28/2021,11.42
2022,4,DEPT OF EDUCATION,Student Support,STAPLS0178431212000001,Stationery-Office Supplies-Printing Writing Pap,10/12/2021,77.12
2022,4,DEPT OF EDUCATION,Student Support,LONGSTRETH SPORTING GO,Sporting Goods Stores,10/1/2021,287.04
2022,4,DEPT OF EDUCATION,Student Support,AMZN MKTP US*E292S2BJ3,Book Stores,10/9/2021,99.99
2022,4,DEPT OF EDUCATION,Student Support,STAPLS0178128045000001,Stationery-Office Supplies-Printing Writing Pap,10/1/2021,77.68
2022,4,DEPT OF EDUCATION,Student Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/27/2021,603
2022,4,DEPT OF EDUCATION,Student Support,ESSENTIAL EDUCATION,Schools Educational Svc-Not Elsewhere Classified,10/1/2021,987.5
2022,4,DEPT OF EDUCATION,Student Support,ESSENTIAL EDUCATION,Schools Educational Svc-Not Elsewhere Classified,10/1/2021,44.16
2022,4,DEPT OF EDUCATION,Student Support,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/21/2021,300
2022,4,DEPT OF EDUCATION,Student Support,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/18/2021,300
2022,4,DEPT OF EDUCATION,Student Support,DELAWARE EXPRESS SHUTTLE,Travel,10/19/2021,114
2022,4,DEPT OF EDUCATION,Student Support,CHICK-FIL-A - 86,Fast Food Restaurants,10/24/2021,8.52
2022,4,DEPT OF EDUCATION,Student Support,AWL*PEARSON EDUCATION,Books Periodicals And Newspapers,10/9/2021,844.7
2022,4,DEPT OF EDUCATION,Student Support,NEW ORLEANS AIRPORT,Fast Food Restaurants,10/24/2021,19.3
2022,4,DEPT OF EDUCATION,Student Support,AMERICAN AIR0010275121812,Airline,10/24/2021,30
2022,4,DEPT OF EDUCATION,Student Support,HILTON DRAGOS,Eating Places Restaurants,10/23/2021,36.37
2022,4,DEPT OF EDUCATION,Student Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/21/2021,42.98
2022,4,DEPT OF EDUCATION,Student Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/7/2021,4.12
2022,4,DEPT OF EDUCATION,Student Support,ASI,Transportation Services Not Elsewhere Classified,10/21/2021,44
2022,4,DEPT OF EDUCATION,Educator Support,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,10/2/2021,263.66
2022,4,DEPT OF EDUCATION,Educator Support,HILTON HOTELS,Lodging,10/9/2021,199.38
2022,4,DEPT OF EDUCATION,Educator Support,POTBELLY #601,Eating Places Restaurants,10/24/2021,10.05
2022,4,DEPT OF EDUCATION,Educator Support,AMERICAN AIR0012383868408,Airline,10/16/2021,471.6
2022,4,DEPT OF EDUCATION,Educator Support,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,10/2/2021,263.66
2022,4,DEPT OF EDUCATION,Educator Support,RESIDENCE INN WESTFORD,Lodging,10/25/2021,179.84
2022,4,DEPT OF EDUCATION,Educator Support,2019 UCEA ANNUAL CONVE,Computer Software Stores,10/9/2021,372.38
2022,4,DEPT OF EDUCATION,Educator Support,AUNTIE ANNES PA194,Fast Food Restaurants,10/24/2021,7.71
2022,4,DEPT OF EDUCATION,Educator Support,DELAWARE NORTH LOGAN F And B,Fast Food Restaurants,10/24/2021,16.59
2022,4,DEPT OF EDUCATION,Educator Support,CREATIVE MOBIL10510014,Travel,10/23/2021,144.7
2022,4,DEPT OF EDUCATION,Educator Support,UBER TRIP,Travel,10/24/2021,62.39
2022,4,DEPT OF EDUCATION,Educator Support,DELAWARE NORTH LOGAN F And B,Fast Food Restaurants,10/23/2021,15.18
2022,4,DEPT OF EDUCATION,Educator Support,UBER TRIP,Travel,10/25/2021,18.52
2022,4,DEPT OF EDUCATION,Educator Support,USPS PO 0917600901,Postal Services-Government Only,10/4/2021,20.55
2022,4,DEPT OF EDUCATION,Educator Support,EB SERVING ALL STAKEH,Theatrical ProducersExcl Motion Pix Ticket Agncy,10/25/2021,35
2022,4,DEPT OF EDUCATION,Educator Support,EB BALANCE LIKE A PIR,Theatrical ProducersExcl Motion Pix Ticket Agncy,10/9/2021,85
2022,4,DEPT OF EDUCATION,Educator Support,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/25/2021,11
2022,4,DEPT OF EDUCATION,Educator Support,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/25/2021,22
2022,4,DEPT OF EDUCATION,Educator Support,AMERICAN AIR0012383735526,Airline,10/15/2021,577.6
2022,4,DEPT OF EDUCATION,Educator Support,USPS PO 0917600901,Postal Services-Government Only,10/21/2021,6.85
2022,4,DEPT OF EDUCATION,Educator Support,USPS PO 0917600901,Postal Services-Government Only,10/24/2021,13.7
2022,4,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/15/2021,144.72
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178431212000001,Stationery-Office Supplies-Printing Writing Pap,10/12/2021,604.16
2022,4,DEPT OF EDUCATION,Operations Support,FOUNDERS BREWING CO,Eating Places Restaurants,10/16/2021,9.25
2022,4,DEPT OF EDUCATION,Operations Support,EASTERN SHORE COFFEE And WA,Business Services-Not Elsewhere Classified,10/8/2021,34
2022,4,DEPT OF EDUCATION,Operations Support,SCREENCLOUD,Comp Programing Data Prcsng Intgrtd Sys Dsgn Srvs,10/20/2021,30
2022,4,DEPT OF EDUCATION,Operations Support,INTERNATIONAL TRANSACTION,Internal Transaction,10/20/2021,0.45
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178416205000001,Stationery-Office Supplies-Printing Writing Pap,10/12/2021,253.1
2022,4,DEPT OF EDUCATION,Operations Support,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,10/16/2021,240.06
2022,4,DEPT OF EDUCATION,Operations Support,GRAND RAPIDS BREWING CO,Eating Places Restaurants,10/14/2021,17.46
2022,4,DEPT OF EDUCATION,Operations Support,AMWAY GRAND PLAZA HOTE,Lodging,10/17/2021,583.05
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178209020000001,Stationery-Office Supplies-Printing Writing Pap,10/3/2021,149.12
2022,4,DEPT OF EDUCATION,Operations Support,MSFT * E010095P5R,Computers Computer Peripheral Equipment Software,10/3/2021,100.58
2022,4,DEPT OF EDUCATION,Operations Support,FOUNDERS BREWING CO,Eating Places Restaurants,10/16/2021,9.3
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178115907000001,Stationery-Office Supplies-Printing Writing Pap,10/1/2021,1624.31
2022,4,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/23/2021,186.9
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178721244000001,Stationery-Office Supplies-Printing Writing Pap,10/24/2021,217.49
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178774138000001,Stationery-Office Supplies-Printing Writing Pap,10/25/2021,49.29
2022,4,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/22/2021,235.8
2022,4,DEPT OF EDUCATION,Operations Support,HILTON HOTELS,Lodging,10/19/2021,528.18
2022,4,DEPT OF EDUCATION,Operations Support,UBER TRIP,Travel,10/17/2021,33.59
2022,4,DEPT OF EDUCATION,Operations Support,AMWAY GRAND PLAZA HOTE,Lodging,10/17/2021,583.05
2022,4,DEPT OF EDUCATION,Operations Support,EASTERN SHORE COFFEE And WA,Business Services-Not Elsewhere Classified,10/8/2021,332.76
2022,4,DEPT OF EDUCATION,Operations Support,FOUNDERS BREWING CO,Eating Places Restaurants,10/16/2021,6.3
2022,4,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/30/2021,289.1
2022,4,DEPT OF EDUCATION,Operations Support,HCGI,Computers Computer Peripheral Equipment Software,10/24/2021,368
2022,4,DEPT OF EDUCATION,Operations Support,MICROSOFT - 31 SAN FRANC,Computer Software Stores,9/27/2021,1401.59
2022,4,DEPT OF EDUCATION,Operations Support,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,10/14/2021,375.12
2022,4,DEPT OF EDUCATION,Operations Support,32753 - BWI LONG TERM B,Automobile Parking Lots And Garages,10/18/2021,32
2022,4,DEPT OF EDUCATION,Operations Support,HOPCAT,Eating Places Restaurants,10/17/2021,18.44
2022,4,DEPT OF EDUCATION,Operations Support,FOUNDERS BREWING CO,Eating Places Restaurants,10/16/2021,10.5
2022,4,DEPT OF EDUCATION,Operations Support,HOPCAT,Eating Places Restaurants,10/17/2021,11.33
2022,4,DEPT OF EDUCATION,Operations Support,AMWAY GRAND PLAZA HOTE,Lodging,10/17/2021,583.05
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178416205000002,Stationery-Office Supplies-Printing Writing Pap,10/16/2021,13.1
2022,4,DEPT OF EDUCATION,Operations Support,AMZN MKTP US*GE06K6ZU3,Book Stores,10/24/2021,134.95
2022,4,DEPT OF EDUCATION,Operations Support,J GARDELLAS TAVERN,Eating Places Restaurants,10/16/2021,13.6
2022,4,DEPT OF EDUCATION,Operations Support,GRAND RAPIDS BREWING CO,Eating Places Restaurants,10/15/2021,22.02
2022,4,DEPT OF EDUCATION,Operations Support,HOPCAT,Eating Places Restaurants,10/17/2021,17.99
2022,4,DEPT OF EDUCATION,Operations Support,UBER TRIP,Travel,10/14/2021,22.75
2022,4,DEPT OF EDUCATION,Operations Support,UBER TRIP,Travel,10/17/2021,4.94
2022,4,DEPT OF EDUCATION,Operations Support,AMWAY GRAND PLZ HTL F,Fast Food Restaurants,10/16/2021,12.6
2022,4,DEPT OF EDUCATION,Operations Support,THE TWISTED FORK 25,Fast Food Restaurants,10/19/2021,36.6
2022,4,DEPT OF EDUCATION,Operations Support,HILTON OMAHA FB,Eating Places Restaurants,10/18/2021,46.92
2022,4,DEPT OF EDUCATION,Operations Support,HILTON HOTELS,Lodging,10/19/2021,528.18
2022,4,DEPT OF EDUCATION,Operations Support,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/20/2021,44
2022,4,DEPT OF EDUCATION,Operations Support,GREEN MARKET,Eating Places Restaurants,10/16/2021,25.97
2022,4,DEPT OF EDUCATION,Operations Support,STK*SHUTTERSTOCK,Commercial Art Graphics Photography,10/9/2021,35
2022,4,DEPT OF EDUCATION,Operations Support,BALSAMIQ TRID1119712,Computer Software Stores,10/26/2021,12
2022,4,DEPT OF EDUCATION,Operations Support,COOPERS OLD TIME PIT BAR,Eating Places Restaurants,9/29/2021,19.21
2022,4,DEPT OF EDUCATION,Operations Support,COOPERS OLD TIME PIT BAR,Eating Places Restaurants,10/1/2021,10.73
2022,4,DEPT OF EDUCATION,Operations Support,AUNTIE ANNES PA194,Fast Food Restaurants,9/29/2021,3.73
2022,4,DEPT OF EDUCATION,Operations Support,ROSEMARINO D ITALIA,Eating Places Restaurants,10/16/2021,5.52
2022,4,DEPT OF EDUCATION,Operations Support,CINNABON MAIN CLT,Fast Food Restaurants,10/2/2021,5.29
2022,4,DEPT OF EDUCATION,Operations Support,HILTON AUSTIN TACO PROJEC,Eating Places Restaurants,9/30/2021,26.23
2022,4,DEPT OF EDUCATION,Operations Support,HILTON HOTEL AUSTIN,Lodging,10/2/2021,670.48
2022,4,DEPT OF EDUCATION,Operations Support,STAPLS0178115907000002,Stationery-Office Supplies-Printing Writing Pap,10/1/2021,32.66
2022,4,DEPT OF EDUCATION,Operations Support,GRAINGER,Industrial Supplies Not Elsewhere Classified,10/2/2021,18.41
2022,4,DEPT OF EDUCATION,Operations Support,LA MALINCHE,Eating Places Restaurants,10/2/2021,0.2
2022,4,DEPT OF EDUCATION,Operations Support,ACME #2836,Grocery Stores Supermarkets,10/9/2021,25.16
2022,4,DEPT OF EDUCATION,Operations Support,COOPERS OLD TIME PIT BAR,Eating Places Restaurants,10/1/2021,16.7
2022,4,DEPT OF EDUCATION,Operations Support,SUPERSHUTTLE EXECUCARAUS,Transportation Services Not Elsewhere Classified,9/29/2021,33.14
2022,4,DEPT OF EDUCATION,Operations Support,AUSTIN AIRPORT-F And B,Fast Food Restaurants,9/29/2021,12.2
2022,4,DEPT OF EDUCATION,Operations Support,CINNABON MAIN CLT,Fast Food Restaurants,9/29/2021,12.31
2022,4,DEPT OF EDUCATION,Operations Support,AUSTIN AIRPORT-F And B,Fast Food Restaurants,10/2/2021,9.85
2022,4,DEPT OF EDUCATION,Operations Support,BROOKWOOD BBQ M CLT,Fast Food Restaurants,10/2/2021,14.05
2022,4,DEPT OF EDUCATION,Operations Support,CHICK-FIL-A - 86,Fast Food Restaurants,10/3/2021,4.62
2022,4,DEPT OF EDUCATION,Operations Support,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/3/2021,44
2022,4,DEPT OF EDUCATION,Operations Support,HILTON STARBUCKS,Eating Places Restaurants,10/2/2021,10.28
2022,4,DEPT OF EDUCATION,Operations Support,HILTON HOTEL AUSTIN,Lodging,10/2/2021,670.48
